"dates","et_mm8"
"20060602",27.1104993523013
"20060610",22.4469775065388
"20060618",27.0716638108332
"20060626",13.2581196581197
"20060704",33.7089827071481
"20060712",26.6424682794047
"20060720",22.5310937808424
"20060728",18.1596324717286
"20060805",19.7888104019504
"20060813",28.7127540929951
"20060821",27.5227370797641
"20060829",27.7659192279444
"20060906",23.8352585642793
"20060914",20.1053306527171
"20060922",21.5639954396427
"20060930",22.2663345772195
"20061008",30.3508716356739
"20061016",32.6051317624651
"20061024",30.5542891903423
"20061101",27.4631630751756
"20061109",31.4311230729595
"20061117",29.2093817571721
"20061125",29.385079081708
"20061203",25.5104346943671
"20061211",27.0750384178475
"20061219",23.0742801772136
"20061227",13.5060093915285
"20070101",21.8431166901692
"20070109",23.1435102089984
"20070117",26.6560611354807
"20070125",19.3418249277532
"20070202",23.7062373139036
"20070210",25.6312052010117
"20070218",26.1237859433228
"20070226",26.4784764824783
"20070306",28.7518104514795
"20070314",26.4317487977503
"20070322",26.6196365600309
"20070330",29.8289665741583
"20070407",28.0815026796456
"20070415",25.2516005150527
"20070423",24.8521833636383
"20070501",25.8437624734632
"20070509",22.7842982521166
"20070517",30.1986365743943
"20070525",28.5566655040502
"20070602",27.2250887724493
"20070610",23.8236961135093
"20070618",25.7600527279321
"20070626",20.44
"20070704",21.6925990824519
"20070712",30.1102483835188
"20070720",31.7321942593748
"20070728",21.4661268434812
"20070805",21.763559138707
"20070813",21.6659590916762
"20070821",26.0773444260661
"20070829",24.2525820546231
"20070906",23.9518721560358
"20070914",21.3390264501955
"20070922",16.9060865932639
"20070930",17.4392857142857
"20071008",17.8828587983384
"20071016",18.9605202864305
"20071024",22.2549422919035
"20071101",18.8083555236267
"20071109",15.8238789791438
"20071117",NA
"20071125",25.4210646794826
"20071203",26.8248865207586
"20071211",30.513047794225
"20071219",22.4355141995291
"20071227",17.1243760413058
"20080101",29.9687694907862
"20080109",24.4253651187055
"20080117",26.4111462443638
"20080125",31.2633291189376
"20080202",27.3977089802662
"20080210",25.511708127725
"20080218",23.190835826556
"20080226",26.5863811498874
"20080305",28.5269066530265
"20080313",28.5662740913443
"20080321",28.242322874498
"20080329",24.5923007701548
"20080406",24.3659357445055
"20080414",24.9555802132719
"20080422",27.588688557605
"20080430",20.9016764639764
"20080508",19.5987706100428
"20080516",25.5031294805201
"20080524",28.4268342787639
"20080601",28.699060439174
"20080609",29.3073439113741
"20080617",26.5111843624116
"20080625",20.2259427183886
"20080703",24.1453957761703
"20080711",27.9378577756056
"20080719",25.6992499025887
"20080727",18.9256102863532
"20080804",16.7181818181818
"20080812",24.1406348411108
"20080820",28.2207027999248
"20080828",26.4487168811461
"20080905",19.9517186988482
"20080913",15.9582089552239
"20080921",16.9843437519653
"20080929",22.4209507955135
"20081007",25.5220421153795
"20081015",24.5254095885926
"20081023",15.1329593171336
"20081031",18.053308881131
"20081108",15.9645915872178
"20081116",15.7875424251774
"20081124",18.5785883467551
"20081202",21.0047136163308
"20081210",21.0579822816595
"20081218",19.6845071527446
"20081226",11.5733333333333
"20090101",23.0849640491067
"20090109",19.7914133543658
"20090117",26.5890814355819
"20090125",25.7736937947827
"20090202",27.3994249877306
"20090210",26.3265472191921
"20090218",31.3596092784995
"20090226",28.1321470683787
"20090306",31.2557804733216
"20090314",29.726945965552
"20090322",30.4979215295847
"20090330",28.9531516128613
"20090407",26.3129391600975
"20090415",22.9725805567829
"20090423",19.0060774885904
"20090501",21.487822156292
"20090509",28.3752180950347
"20090517",22.2546955385109
"20090525",19.9369937225901
"20090602",30.70779385071
"20090610",26.3241273544827
"20090618",24.8155570901619
"20090626",23.5926460783484
"20090704",28.1080622933876
"20090712",NA
"20090720",24.7495934125672
"20090728",23.5369565217391
"20090805",25.6665623761722
"20090813",28.6614734635284
"20090821",25.175976660783
"20090829",24.0678851015715
"20090906",22.285768943001
"20090914",25.3776971230965
"20090922",22.0781226556639
"20090930",23.5141767270683
"20091008",23.2467543333659
"20091016",19.8392879489038
"20091024",32.8391565100652
"20091101",31.029995620714
"20091109",32.2694228856959
"20091117",28.1570982715106
"20091125",24.4321265460482
"20091203",26.7122392574724
"20091211",26.9433525555951
"20091219",26.3576644423061
"20091227",15.3179960336774
"20100101",26.6145612727791
"20100109",25.8839653984155
"20100117",24.2435954749839
"20100125",27.6854783328141
"20100202",26.602680071248
"20100210",26.5867717449079
"20100218",28.8158464224883
"20100226",28.8501962150005
"20100306",27.2241736919577
"20100314",29.2263997951519
"20100322",29.1146688372536
"20100330",24.810685412925
"20100407",26.9111136079842
"20100415",26.7742539887356
"20100423",27.4579707775432
"20100501",25.4936161830492
"20100509",27.3354828461074
"20100517",25.8477292349089
"20100525",23.1479880272756
"20100602",23.7691974884828
"20100610",26.9014724434173
"20100618",25.7329596930379
"20100626",26.6545200592145
"20100704",30.846663707075
"20100712",26.3668908353898
"20100720",21.9848560364892
"20100728",25.3105379470917
"20100805",23.9427278053425
"20100813",23.1521375184474
"20100821",23.9332496869472
"20100829",28.8153360930416
"20100906",26.0423649955565
"20100914",25.6938287293208
"20100922",25.1136144829524
"20100930",21.415834661457
"20101008",18.3361884368308
"20101016",20.8346256045574
"20101024",21.2614844467961
"20101101",NA
"20101109",14.4140135567531
"20101117",15.987536253474
"20101125",20.296753509145
"20101203",19.3527619506483
"20101211",21.7803377382529
"20101219",24.3467919572375
"20101227",15.1791262135922
"20110101",22.1906104391534
"20110109",20.4860892460362
"20110117",17.346574452072
"20110125",25.3738508818813
"20110202",22.808876569204
"20110210",28.1373590378639
"20110218",27.5115239228529
"20110226",25.5053116255187
"20110306",26.6313766161838
"20110314",28.1406383780237
"20110322",23.4280652128502
"20110330",26.6412020061124
"20110407",30.4237124132878
"20110415",25.0811311880259
"20110423",30.0368223685844
"20110501",26.8273971025932
"20110509",26.7633827694717
"20110517",27.1077951761571
"20110525",22.4576153110048
"20110602",25.9177245466569
"20110610",22.0911944730346
"20110618",22.5911418014416
"20110626",27.096581378264
"20110704",25.4257105919651
"20110712",27.6846732718356
"20110720",28.7674289863711
"20110728",23.5726527587625
"20110805",26.6905756153007
"20110813",25.4289955604475
"20110821",24.5298947611567
"20110829",23.2441119091406
"20110906",18.65
"20110914",18.1322340100673
"20110922",21.1437825260208
"20110930",13.8050329727327
"20111008",18.432329870545
"20111016",26.1213271565676
"20111024",31.1891768957449
"20111101",22.370475587189
"20111109",29.0238826866387
"20111117",28.5828679135567
"20111125",26.48537435739
"20111203",20.5753775604622
"20111211",20.4358312655087
"20111219",17.4844987292066
"20111227",15.0255070700529
"20120101",21.6885158101637
"20120109",20.3919156935009
"20120117",27.7237330619257
"20120125",18.404539786246
"20120202",25.939859558014
"20120210",26.1324839705145
"20120218",24.4626603707943
"20120226",29.484464204399
"20120305",26.4840841360216
"20120313",24.9518787415836
"20120321",17.0506635756995
"20120329",25.1277984900736
"20120406",29.3372817235241
"20120414",21.6642308039629
"20120422",28.2393599968668
"20120430",24.2152613275836
"20120508",26.0858378658529
"20120516",23.1314166810668
"20120524",24.2036850494409
"20120601",22.0691236950332
"20120609",23.3678521995415
"20120617",23.4281665046475
"20120625",22.3000610549321
"20120703",23.767967992925
"20120711",24.5449764299524
"20120719",26.585737486826
"20120727",22.6673966271845
"20120804",25.1925246595345
"20120812",23.3457059756208
"20120820",22.7352722794855
"20120828",22.094026927052
"20120905",19.0880697465502
"20120913",21.5192540979172
"20120921",20.3872612190368
"20120929",15.4891693477948
"20121007",26.3994399327919
"20121015",31.0227428739841
"20121023",31.4156281681425
"20121031",30.6728196951067
"20121108",26.9527978082409
"20121116",28.4006915423975
"20121124",29.1994174657717
"20121202",28.8448956973434
"20121210",27.7479469050046
"20121218",25.5985964790984
"20121226",15.8136189201964
"20130101",19.6321190084059
"20130109",23.6755538702587
"20130117",26.4553763083262
"20130125",26.6540221090698
"20130202",26.7900184467534
"20130210",24.8533672715146
"20130218",24.8060616812023
"20130226",30.4101949803018
"20130306",27.5185191173182
"20130314",28.6378385023253
"20130322",23.6760286363815
"20130330",25.7656268819833
"20130407",22.9508786518174
"20130415",23.028421343866
"20130423",26.1887956196465
"20130501",28.4314530544808
"20130509",26.6858816310183
"20130517",24.3029513702829
"20130525",28.8080996662084
"20130602",27.4238592161718
"20130610",18.1741855221211
"20130618",22.5427142394298
"20130626",28.8268713083711
"20130704",24.8964210108494
"20130712",25.3206113791815
"20130720",16.4909411982048
"20130728",17.8211640823883
"20130805",14.8830939097317
"20130813",23.7629191965678
"20130821",26.1856641489281
"20130829",25.1305449919593
"20130906",26.6345583997405
"20130914",18.2387309781793
"20130922",19.3241435327244
"20130930",20.0365862727364
"20131008",19.5423468968774
"20131016",27.1191611081477
"20131024",32.0168859652785
"20131101",27.5002186351026
"20131109",21.3035490746088
"20131117",19.0323441904432
"20131125",25.5919333950588
"20131203",24.1706403161258
"20131211",23.2538047696374
"20131219",16.2323790876477
"20131227",13.6392185585541
"20140101",24.5111923347127
"20140109",23.368507634677
"20140117",18.9825732117139
"20140125",22.2690828107571
"20140202",24.7899408471046
"20140210",26.4699910509737
"20140218",27.0317403417398
"20140226",24.7475017735345
"20140306",27.2558402807767
"20140314",26.1198857695618
"20140322",28.06552272154
"20140330",24.2230365279528
"20140407",25.2094855628213
"20140415",24.4536885681328
"20140423",25.0082848378028
"20140501",29.395060533729
"20140509",28.0687957746677
"20140517",26.3703525778783
"20140525",27.037137864574
"20140602",26.5351357314925
"20140610",23.0447378492155
"20140618",26.2466736666335
"20140626",27.2693586611351
"20140704",29.0097387522302
"20140712",19.9299752555251
"20140720",21.061269607584
"20140728",17.9924765663542
"20140805",30.8676250033597
"20140813",28.9661262887887
"20140821",24.0993692948349
"20140829",22.2428402601738
"20140906",21.2626703697989
"20140914",27.8966645811309
"20140922",29.8276234054322
"20140930",31.2227740090075
"20141008",25.6569796288183
"20141016",22.4337395263777
"20141024",28.8199314611118
"20141101",31.3980205918941
"20141109",32.4662648119307
"20141117",25.6817421461009
"20141125",22.2556641221711
"20141203",23.1040551496182
"20141211",15.5448769211546
"20141219",17.2561849449389
"20141227",11.2483399234578
"20150101",22.4751166221943
"20150109",25.5391590122054
"20150117",24.0855902297688
"20150125",23.1790196349738
"20150202",23.4633076137213
"20150210",24.0927541931409
"20150218",27.2429830074577
"20150226",25.9459942261092
"20150306",27.7970348962474
"20150314",26.1535528302092
"20150322",27.6644205487477
"20150330",25.141695536133
"20150407",27.5206079190973
"20150415",24.6023637691323
"20150423",24.2494136360503
"20150501",21.4523815436098
"20150509",25.2237084466275
"20150517",24.0245773816249
"20150525",28.1131207909856
"20150602",26.9283310201927
"20150610",24.9390298117289
"20150618",22.179769516444
"20150626",26.4585320985848
"20150704",22.7413442132621
"20150712",22.4999071520118
"20150720",23.4562284183013
"20150728",22.7116135258793
"20150805",26.8071685590916
"20150813",26.0378813812399
"20150821",25.3157464993487
"20150829",23.7988923092666
"20150906",23.2345609458259
"20150914",29.2892245632613
"20150922",30.8293524168311
"20150930",24.3048826302415
"20151008",24.8538574456348
"20151016",27.1491284285281
"20151024",30.0252924808667
"20151101",25.0689583764326
"20151109",33.4604067261828
"20151117",30.5636647825106
"20151125",29.7586191099069
"20151203",28.8208157735629
"20151211",29.4612679983969
"20151219",23.683679680166
"20151227",16.706222939185
"20160101",27.6262694689055
"20160109",28.2371482422143
"20160117",27.8526693248092
"20160125",26.0478915901747
"20160202",23.2183308136339
"20160210",26.9855571641531
"20160218",28.3199322213582
"20160226",28.7942447065838
"20160305",27.9838134893092
"20160313",30.0787021161405
"20160321",26.5304774131273
"20160329",25.1047689558917
"20160406",25.9760395682715
"20160414",25.6028900434135
"20160422",23.3485183898045
"20160430",24.2391421714359
"20160508",23.2507815188788
"20160516",22.6573873073994
"20160524",23.669433675241
"20160601",28.7570932951662
"20160609",28.7922880060731
"20160617",22.5563659231337
"20160625",21.8821603582815
"20160703",22.4245803931364
"20160711",27.967202949537
"20160719",27.877991559726
"20160727",26.1266515845706
"20160804",24.0409950470372
"20160812",28.114201183432
"20160820",25.4085854670785
"20160828",24.0936541949635
"20160905",20.685521816234
"20160913",21.5085552925296
"20160921",20.8098697750182
"20160929",20.8680202312139
"20161007",21.0271436693233
"20161015",18.1982217035364
"20161023",17.3398232947102
"20161031",16.2064367382159
"20161108",28.7716686214158
"20161116",28.7469009024301
"20161124",29.5654275528131
"20161202",18.0924525822707
"20161210",NA
"20161218",20.1386218443396
"20161226",12.5557104913679
"20170101",23.2642724634292
"20170109",21.0807562739436
"20170117",21.5159208093308
"20170125",20.2572465105259
"20170202",26.5629279292128
"20170210",26.1085669459384
"20170218",23.9554056950322
"20170226",31.4309019815113
"20170306",30.3170996951205
"20170314",29.5845891755792
"20170322",32.6634066668757
"20170330",30.3062475089677
"20170407",31.379262319548
"20170415",29.8115798567261
"20170423",27.7121957643059
"20170501",26.2431260169035
"20170509",25.9548068859258
"20170517",24.3862855599568
"20170525",24.907429516769
"20170602",29.5220946030862
"20170610",27.3471907802153
"20170618",25.8255427111956
"20170626",23.3131530678133
"20170704",23.5899980077259
"20170712",19.0102548543689
"20170720",18.5802891177348
"20170728",28.3172463636742
"20170805",26.100556762629
"20170813",24.1695955876094
"20170821",20.1753221957041
"20170829",25.5197884433021
"20170906",27.8436162663856
"20170914",24.2790301763081
"20170922",24.3025669989325
"20170930",24.446431307012
"20171008",25.8824102012939
"20171016",18.5531217434414
"20171024",22.91834187676
"20171101",19.9007035033761
"20171109",23.4044349497528
"20171117",19.0519441664609
"20171125",NA
"20171203",24.8267865125919
"20171211",26.7019318180892
"20171219",15.862131147541
"20171227",15.3892058654778
"20180101",24.5921406077718
"20180109",20.9410617734761
"20180117",17.8507854198486
"20180125",25.2177052996605
"20180202",25.948676573505
"20180210",26.7393444761942
"20180218",30.806697521411
"20180226",29.1402919305298
"20180306",31.1614601041563
"20180314",28.1735027623977
"20180322",30.7831968519864
"20180330",30.967913887146
"20180407",30.5702205340447
"20180415",30.5692954196501
"20180423",25.2691069660293
"20180501",25.4122060297866
"20180509",27.6099841670555
"20180517",27.6048383293079
"20180525",27.7925080218651
"20180602",22.05625
"20180610",23.1921620724012
"20180618",23.2593304215419
"20180626",26.9692818040505
"20180704",26.9103625272935
"20180712",23.36
"20180720",22.6419037342704
"20180728",28.6061421595386
"20180805",23.0044614404079
"20180813",27.9073356644135
"20180821",23.4598305438845
"20180829",26.6785283008328
"20180906",23.4465325253241
"20180914",25.4296954858721
"20180922",27.9507340461841
"20180930",27.3995298375492
"20181008",34.6505001970432
"20181016",28.2240871098175
"20181024",31.2076654705181
"20181101",30.9233359388585
"20181109",27.5879871123958
"20181117",22.3569068121529
"20181125",23.5383635249289
"20181203",21.5343325921443
"20181211",26.592546170695
"20181219",25.3076630197845
"20181227",8.64666666666667
"20190101",19.4754764389529
"20190109",23.6960039065775
"20190117",23.9428098436367
"20190125",26.3895106138919
"20190202",28.6057634263553
"20190210",28.4920784175007
"20190218",29.8679920677284
"20190226",29.3080168370093
"20190306",28.8393162510731
"20190314",29.920805460731
"20190322",28.9862484545474
"20190330",27.3531015094135
"20190407",29.0838629487101
"20190415",23.5823321166315
"20190423",27.1098494677902
"20190501",22.2324834112026
"20190509",25.5086287822606
"20190517",27.4167729474943
"20190525",25.2526412088952
"20190602",21.2575079579405
"20190610",27.9174576165757
"20190618",27.5505061084693
"20190626",31.1676583591062
"20190704",30.5669326386733
"20190712",26.5735821788708
"20190720",26.0709090727023
"20190728",22.5524902535545
"20190805",23.859487115232
"20190813",25.0230487252064
"20190821",25.5097519613324
"20190829",22.9462392811937
"20190906",21.2864844782748
"20190914",20.7434890097123
"20190922",25.9935588463088
"20190930",28.3060263955861
"20191008",29.4375379619928
"20191016",29.4245994789637
"20191024",31.0398286274205
"20191101",17.6919348130223
"20191109",21.4859612716627
"20191117",27.9567609373478
"20191125",25.6309307555222
"20191203",22.3126737532673
"20191211",25.0849299644488
"20191219",28.3069544934609
"20191227",16.8432798558406
"20200101",26.4049307734593
"20200109",26.0867191731272
"20200117",25.3113880869993
"20200125",26.3989480587449
"20200202",23.6565789141266
"20200210",27.3310358383821
"20200218",25.9628449256045
"20200226",29.6536720951064
"20200305",28.0697733419462
"20200313",28.6166724935621
"20200321",28.0521662682171
"20200329",27.9312509094539
"20200406",22.984902577949
"20200414",28.6988033300312
"20200422",24.8895172880139
"20200430",26.4893029922953
"20200508",24.794384712937
"20200516",21.3972441023221
"20200524",25.0381362254395
"20200601",25.507780288451
"20200609",22.1517028180692
"20200617",24.4744075091016
"20200625",20.4787257741145
"20200703",27.4718860642992
"20200711",31.6518082311249
"20200719",27.0468719904854
"20200727",20.8099630318477
"20200804",19.9902639740177
"20200812",21.8680052582309
"20200820",30.0802927253345
"20200828",30.5857306443797
"20200905",26.7331917182241
"20200913",23.3524530582391
"20200921",25.3194865978677
"20200929",16.738322747144
"20201007",15.195905038754
"20201015",16.1836161670895
"20201023",21.2576149783735
"20201031",21.2706403961963
"20201108",24.6443099774509
"20201116",32.496031978733
"20201124",23.2375348750698
"20201202",19.4801910967359
"20201210",16.9639281418959
"20201218",NA
"20201226",13.1490002653749
